DATAFLOW,LAST UPDATE,freq,unit,rskpovth,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2007,39.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2008,40.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2009,37.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2010,37.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2011,37.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2012,40.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2013,43.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2014,42.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2015,43.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2016,45.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2017,44.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2018,43.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2019,44.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2020,39.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2021,42.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2022,40.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2023,35.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2024,36.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,M,IT,2025,39.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2004,39.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2005,37.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2006,39.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2007,39.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2008,39.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2009,36.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2010,37.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2011,36.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2012,40.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2013,41.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2014,39.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2015,39.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2016,42.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2017,43.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2018,42.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2019,44.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2020,40.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2021,43.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2022,40.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2023,40.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2024,39.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-24,T,IT,2025,40.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2004,34.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2005,32.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2006,33.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2007,32.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2008,34.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2009,31.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2010,33.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2011,33.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2012,35.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2013,37.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2014,35.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2015,35.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2016,36.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2017,39.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2018,39.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2019,42.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2020,39.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2021,40.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2022,37.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2023,40.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2024,39.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,F,IT,2025,38.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2004,35.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2005,33.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2006,34.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2007,35.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2008,36.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2009,33.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2010,34.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2011,35.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2012,36.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2013,40.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2014,38.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2015,40.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2016,42.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2017,41.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2018,40.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2019,42.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2020,36.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2021,40.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2022,38.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2023,34.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2024,35.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,M,IT,2025,38.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2004,35.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2005,33.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2006,34.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2007,34.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2008,35.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2009,32.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2010,34.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2011,34.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2012,36.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2013,38.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2014,36.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2015,37.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2016,39.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2017,40.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2018,40.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2019,42.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2020,38.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2021,40.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2022,38.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2023,37.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2024,37.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y15-29,T,IT,2025,38.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2004,41.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2005,40.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2006,43.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2007,39.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2008,37.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2009,36.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2010,37.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2011,37.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2012,40.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2013,37.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2014,36.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2015,33.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2016,40.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2017,40.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2018,44.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2019,46.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2020,43.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2021,44.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2022,45.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2023,43.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2024,43.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,F,IT,2025,40.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2004,36.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2005,37.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2006,38.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2007,42.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2008,42.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2009,36.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2010,36.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2011,37.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2012,42.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2013,46.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2014,40.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2015,41.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2016,47.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2017,46.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2018,42.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2019,45.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2020,35.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2021,41.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2022,42.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2023,35.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2024,36.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,M,IT,2025,41.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2004,39.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2005,38.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2006,40.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2007,41.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2008,39.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2009,36.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2010,37.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2011,37.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2012,41.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2013,41.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2014,38.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2015,37.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2016,43.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2017,43.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2018,43.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2019,45.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2020,39.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2021,43.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2022,44.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2023,39.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2024,39.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-19,T,IT,2025,41.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2004,40.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2005,37.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2006,39.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2007,38.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2008,37.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2009,35.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2010,36.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2011,35.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2012,40.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2013,39.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2014,37.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2015,35.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2016,39.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2017,40.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2018,41.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2019,44.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2020,40.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2021,43.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2022,41.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2023,45.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2024,43.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,F,IT,2025,42.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2004,39.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2005,37.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2006,39.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2007,39.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2008,40.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2009,36.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2010,37.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2011,36.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2012,40.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2013,43.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2014,41.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2015,42.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2016,46.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2017,45.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2018,43.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2019,44.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2020,39.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2021,41.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2022,40.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2023,35.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2024,35.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,M,IT,2025,39.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,T,IT,2004,39.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,T,IT,2005,37.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,T,IT,2006,39.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,T,IT,2007,39.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,T,IT,2008,39.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,T,IT,2009,35.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,A_60,Y16-24,T,IT,2010,37.0,,
