source,sector,gas,year,value
,Total excluding LULUCF,F-Gas,1852,0.0
,Total excluding LULUCF,F-Gas,1853,0.0
,Total excluding LULUCF,F-Gas,1854,0.0
,Total excluding LULUCF,F-Gas,1855,0.0
,Total excluding LULUCF,F-Gas,1856,0.0
,Total excluding LULUCF,F-Gas,1857,0.0
,Total excluding LULUCF,F-Gas,1858,0.0
,Total excluding LULUCF,F-Gas,1859,0.0
,Total excluding LULUCF,F-Gas,1860,0.0
,Total excluding LULUCF,F-Gas,1861,0.0
,Total excluding LULUCF,F-Gas,1862,0.0
,Total excluding LULUCF,F-Gas,1863,0.0
,Total excluding LULUCF,F-Gas,1864,0.0
,Total excluding LULUCF,F-Gas,1865,0.0
,Total excluding LULUCF,F-Gas,1866,0.0
,Total excluding LULUCF,F-Gas,1867,0.0
,Total excluding LULUCF,F-Gas,1868,0.0
,Total excluding LULUCF,F-Gas,1869,0.0
,Total excluding LULUCF,F-Gas,1870,0.0
,Total excluding LULUCF,F-Gas,1871,0.0
,Total excluding LULUCF,F-Gas,1872,0.0
,Total excluding LULUCF,F-Gas,1873,0.0
,Total excluding LULUCF,F-Gas,1874,0.0
,Total excluding LULUCF,F-Gas,1875,0.0
,Total excluding LULUCF,F-Gas,1876,0.0
,Total excluding LULUCF,F-Gas,1877,0.0
,Total excluding LULUCF,F-Gas,1878,0.0
,Total excluding LULUCF,F-Gas,1879,0.0
,Total excluding LULUCF,F-Gas,1880,0.0
,Total excluding LULUCF,F-Gas,1881,0.0
,Total excluding LULUCF,F-Gas,1882,0.0
,Total excluding LULUCF,F-Gas,1883,0.0
,Total excluding LULUCF,F-Gas,1884,0.0
,Total excluding LULUCF,F-Gas,1885,0.0
,Total excluding LULUCF,F-Gas,1886,0.0
,Total excluding LULUCF,F-Gas,1887,0.0
,Total excluding LULUCF,F-Gas,1888,0.0
,Total excluding LULUCF,F-Gas,1889,0.0
,Total excluding LULUCF,F-Gas,1890,0.0
,Total excluding LULUCF,F-Gas,1891,0.0
,Total excluding LULUCF,F-Gas,1892,0.0
,Total excluding LULUCF,F-Gas,1893,0.0
,Total excluding LULUCF,F-Gas,1894,0.01
,Total excluding LULUCF,F-Gas,1895,0.01
,Total excluding LULUCF,F-Gas,1896,0.01
,Total excluding LULUCF,F-Gas,1897,0.01
,Total excluding LULUCF,F-Gas,1898,0.01
,Total excluding LULUCF,F-Gas,1899,0.02
,Total excluding LULUCF,F-Gas,1900,0.02
,Total excluding LULUCF,F-Gas,1901,0.02
,Total excluding LULUCF,F-Gas,1902,0.02
,Total excluding LULUCF,F-Gas,1903,0.02
,Total excluding LULUCF,F-Gas,1904,0.02
,Total excluding LULUCF,F-Gas,1905,0.02
,Total excluding LULUCF,F-Gas,1906,0.02
,Total excluding LULUCF,F-Gas,1907,0.02
,Total excluding LULUCF,F-Gas,1908,0.03
,Total excluding LULUCF,F-Gas,1909,0.03
,Total excluding LULUCF,F-Gas,1910,0.03
,Total excluding LULUCF,F-Gas,1911,0.03
,Total excluding LULUCF,F-Gas,1912,0.03
,Total excluding LULUCF,F-Gas,1913,0.03
,Total excluding LULUCF,F-Gas,1914,0.03
,Total excluding LULUCF,F-Gas,1915,0.04
,Total excluding LULUCF,F-Gas,1916,0.04
,Total excluding LULUCF,F-Gas,1917,0.04
,Total excluding LULUCF,F-Gas,1918,0.04
,Total excluding LULUCF,F-Gas,1919,0.04
,Total excluding LULUCF,F-Gas,1920,0.05
,Total excluding LULUCF,F-Gas,1921,0.06
,Total excluding LULUCF,F-Gas,1922,0.08
,Total excluding LULUCF,F-Gas,1923,0.11
,Total excluding LULUCF,F-Gas,1924,0.15
,Total excluding LULUCF,F-Gas,1925,0.2
,Total excluding LULUCF,F-Gas,1926,0.24
,Total excluding LULUCF,F-Gas,1927,0.29
,Total excluding LULUCF,F-Gas,1928,0.34
,Total excluding LULUCF,F-Gas,1929,0.38
,Total excluding LULUCF,F-Gas,1930,0.41
,Total excluding LULUCF,F-Gas,1931,0.44
,Total excluding LULUCF,F-Gas,1932,0.46
,Total excluding LULUCF,F-Gas,1933,0.49
,Total excluding LULUCF,F-Gas,1934,0.51
,Total excluding LULUCF,F-Gas,1935,0.53
,Total excluding LULUCF,F-Gas,1936,0.55
,Total excluding LULUCF,F-Gas,1937,0.58
,Total excluding LULUCF,F-Gas,1938,0.6
,Total excluding LULUCF,F-Gas,1939,0.62
,Total excluding LULUCF,F-Gas,1940,0.65
,Total excluding LULUCF,F-Gas,1941,0.68
,Total excluding LULUCF,F-Gas,1942,0.7
,Total excluding LULUCF,F-Gas,1943,0.73
,Total excluding LULUCF,F-Gas,1944,0.77
,Total excluding LULUCF,F-Gas,1945,0.8
,Total excluding LULUCF,F-Gas,1946,0.83
,Total excluding LULUCF,F-Gas,1947,0.87
,Total excluding LULUCF,F-Gas,1948,0.91
,Total excluding LULUCF,F-Gas,1949,0.95
,Total excluding LULUCF,F-Gas,1950,1.0
,Total excluding LULUCF,F-Gas,1951,1.05
,Total excluding LULUCF,F-Gas,1952,1.1
,Total excluding LULUCF,F-Gas,1953,1.16
,Total excluding LULUCF,F-Gas,1954,1.22
,Total excluding LULUCF,F-Gas,1955,1.28
,Total excluding LULUCF,F-Gas,1956,1.35
,Total excluding LULUCF,F-Gas,1957,1.42
,Total excluding LULUCF,F-Gas,1958,1.49
,Total excluding LULUCF,F-Gas,1959,1.57
,Total excluding LULUCF,F-Gas,1960,1.64
,Total excluding LULUCF,F-Gas,1961,1.73
,Total excluding LULUCF,F-Gas,1962,1.82
,Total excluding LULUCF,F-Gas,1963,1.93
,Total excluding LULUCF,F-Gas,1964,2.03
,Total excluding LULUCF,F-Gas,1965,2.14
,Total excluding LULUCF,F-Gas,1966,2.25
,Total excluding LULUCF,F-Gas,1967,2.36
,Total excluding LULUCF,F-Gas,1968,2.45
,Total excluding LULUCF,F-Gas,1969,2.54
,Total excluding LULUCF,F-Gas,1970,2.61
,Total excluding LULUCF,F-Gas,1971,2.67
,Total excluding LULUCF,F-Gas,1972,2.75
,Total excluding LULUCF,F-Gas,1973,2.82
,Total excluding LULUCF,F-Gas,1974,2.9
,Total excluding LULUCF,F-Gas,1975,2.98
,Total excluding LULUCF,F-Gas,1976,3.06
,Total excluding LULUCF,F-Gas,1977,3.14
,Total excluding LULUCF,F-Gas,1978,3.2
,Total excluding LULUCF,F-Gas,1979,3.26
,Total excluding LULUCF,F-Gas,1980,3.32
,Total excluding LULUCF,F-Gas,1981,3.36
,Total excluding LULUCF,F-Gas,1982,3.39
,Total excluding LULUCF,F-Gas,1983,3.42
,Total excluding LULUCF,F-Gas,1984,3.44
,Total excluding LULUCF,F-Gas,1985,3.46
,Total excluding LULUCF,F-Gas,1986,3.47
,Total excluding LULUCF,F-Gas,1987,3.49
,Total excluding LULUCF,F-Gas,1988,3.51
,Total excluding LULUCF,F-Gas,1989,3.52
,Total excluding LULUCF,F-Gas,1990,3.41
,Total excluding LULUCF,F-Gas,1991,3.08
,Total excluding LULUCF,F-Gas,1992,2.58
,Total excluding LULUCF,F-Gas,1993,2.56
,Total excluding LULUCF,F-Gas,1994,2.55
,Total excluding LULUCF,F-Gas,1995,3.23
,Total excluding LULUCF,F-Gas,1996,2.94
,Total excluding LULUCF,F-Gas,1997,3.44
,Total excluding LULUCF,F-Gas,1998,4.3
,Total excluding LULUCF,F-Gas,1999,4.81
,Total excluding LULUCF,F-Gas,2000,5.75
,Total excluding LULUCF,F-Gas,2001,7.21
,Total excluding LULUCF,F-Gas,2002,8.39
,Total excluding LULUCF,F-Gas,2003,9.92
,Total excluding LULUCF,F-Gas,2004,11.3
,Total excluding LULUCF,F-Gas,2005,12.0
,Total excluding LULUCF,F-Gas,2006,12.9
,Total excluding LULUCF,F-Gas,2007,13.3
,Total excluding LULUCF,F-Gas,2008,13.8
,Total excluding LULUCF,F-Gas,2009,13.9
,Total excluding LULUCF,F-Gas,2010,14.6
,Total excluding LULUCF,F-Gas,2011,15.1
,Total excluding LULUCF,F-Gas,2012,15.2
,Total excluding LULUCF,F-Gas,2013,15.5
,Total excluding LULUCF,F-Gas,2014,15.8
,Total excluding LULUCF,F-Gas,2015,14.6
,Total excluding LULUCF,F-Gas,2016,14.2
,Total excluding LULUCF,F-Gas,2017,13.5
,Total excluding LULUCF,F-Gas,2018,13.8
,Total excluding LULUCF,F-Gas,2019,12.9
,Total excluding LULUCF,F-Gas,2020,11.1
,Total excluding LULUCF,F-Gas,2021,10.5
,Total excluding LULUCF,F-Gas,2022,10.2
,Total excluding LULUCF,F-Gas,2023,9.42
,Total excluding LULUCF,F-Gas,2024,8.48
,Total excluding LULUCF,KYOTOGHG,1850,17.9
,Total excluding LULUCF,KYOTOGHG,1851,18.1
,Total excluding LULUCF,KYOTOGHG,1852,18.2
,Total excluding LULUCF,KYOTOGHG,1853,18.3
,Total excluding LULUCF,KYOTOGHG,1854,18.4
,Total excluding LULUCF,KYOTOGHG,1855,18.5
,Total excluding LULUCF,KYOTOGHG,1856,18.7
,Total excluding LULUCF,KYOTOGHG,1857,18.8
,Total excluding LULUCF,KYOTOGHG,1858,18.9
,Total excluding LULUCF,KYOTOGHG,1859,19.0
,Total excluding LULUCF,KYOTOGHG,1860,19.1
,Total excluding LULUCF,KYOTOGHG,1861,20.0
,Total excluding LULUCF,KYOTOGHG,1862,20.7
,Total excluding LULUCF,KYOTOGHG,1863,20.6
,Total excluding LULUCF,KYOTOGHG,1864,21.3
,Total excluding LULUCF,KYOTOGHG,1865,20.9
,Total excluding LULUCF,KYOTOGHG,1866,21.2
,Total excluding LULUCF,KYOTOGHG,1867,21.2
,Total excluding LULUCF,KYOTOGHG,1868,21.5
,Total excluding LULUCF,KYOTOGHG,1869,21.8
,Total excluding LULUCF,KYOTOGHG,1870,22.8
,Total excluding LULUCF,KYOTOGHG,1871,22.5
,Total excluding LULUCF,KYOTOGHG,1872,23.5
,Total excluding LULUCF,KYOTOGHG,1873,23.4
,Total excluding LULUCF,KYOTOGHG,1874,23.8
,Total excluding LULUCF,KYOTOGHG,1875,24.1
,Total excluding LULUCF,KYOTOGHG,1876,25.6
,Total excluding LULUCF,KYOTOGHG,1877,25.4
,Total excluding LULUCF,KYOTOGHG,1878,25.5
,Total excluding LULUCF,KYOTOGHG,1879,26.4
,Total excluding LULUCF,KYOTOGHG,1880,27.4
,Total excluding LULUCF,KYOTOGHG,1881,28.6
,Total excluding LULUCF,KYOTOGHG,1882,29.1
,Total excluding LULUCF,KYOTOGHG,1883,29.7
,Total excluding LULUCF,KYOTOGHG,1884,30.7
,Total excluding LULUCF,KYOTOGHG,1885,32.1
,Total excluding LULUCF,KYOTOGHG,1886,32.2
,Total excluding LULUCF,KYOTOGHG,1887,34.6
,Total excluding LULUCF,KYOTOGHG,1888,35.6
,Total excluding LULUCF,KYOTOGHG,1889,36.2
,Total excluding LULUCF,KYOTOGHG,1890,37.3
,Total excluding LULUCF,KYOTOGHG,1891,36.1
,Total excluding LULUCF,KYOTOGHG,1892,36.3
,Total excluding LULUCF,KYOTOGHG,1893,36.1
,Total excluding LULUCF,KYOTOGHG,1894,39.5
,Total excluding LULUCF,KYOTOGHG,1895,38.5
,Total excluding LULUCF,KYOTOGHG,1896,37.9
,Total excluding LULUCF,KYOTOGHG,1897,38.8
,Total excluding LULUCF,KYOTOGHG,1898,39.6
,Total excluding LULUCF,KYOTOGHG,1899,41.2
,Total excluding LULUCF,KYOTOGHG,1900,41.7
,Total excluding LULUCF,KYOTOGHG,1901,41.4
,Total excluding LULUCF,KYOTOGHG,1902,43.3
,Total excluding LULUCF,KYOTOGHG,1903,43.8
,Total excluding LULUCF,KYOTOGHG,1904,45.0
,Total excluding LULUCF,KYOTOGHG,1905,47.1
,Total excluding LULUCF,KYOTOGHG,1906,51.2
,Total excluding LULUCF,KYOTOGHG,1907,53.5
,Total excluding LULUCF,KYOTOGHG,1908,54.1
,Total excluding LULUCF,KYOTOGHG,1909,57.3
,Total excluding LULUCF,KYOTOGHG,1910,57.4
,Total excluding LULUCF,KYOTOGHG,1911,58.6
,Total excluding LULUCF,KYOTOGHG,1912,60.4
,Total excluding LULUCF,KYOTOGHG,1913,63.2
,Total excluding LULUCF,KYOTOGHG,1914,59.9
,Total excluding LULUCF,KYOTOGHG,1915,55.8
,Total excluding LULUCF,KYOTOGHG,1916,55.6
,Total excluding LULUCF,KYOTOGHG,1917,46.5
,Total excluding LULUCF,KYOTOGHG,1918,50.1
,Total excluding LULUCF,KYOTOGHG,1919,49.8
,Total excluding LULUCF,KYOTOGHG,1920,49.1
,Total excluding LULUCF,KYOTOGHG,1921,54.3
,Total excluding LULUCF,KYOTOGHG,1922,59.3
,Total excluding LULUCF,KYOTOGHG,1923,60.9
,Total excluding LULUCF,KYOTOGHG,1924,67.8
,Total excluding LULUCF,KYOTOGHG,1925,66.5
,Total excluding LULUCF,KYOTOGHG,1926,72.8
,Total excluding LULUCF,KYOTOGHG,1927,80.6
,Total excluding LULUCF,KYOTOGHG,1928,76.1
,Total excluding LULUCF,KYOTOGHG,1929,83.6
,Total excluding LULUCF,KYOTOGHG,1930,78.2
,Total excluding LULUCF,KYOTOGHG,1931,71.7
,Total excluding LULUCF,KYOTOGHG,1932,64.3
,Total excluding LULUCF,KYOTOGHG,1933,67.6
,Total excluding LULUCF,KYOTOGHG,1934,79.3
,Total excluding LULUCF,KYOTOGHG,1935,86.7
,Total excluding LULUCF,KYOTOGHG,1936,70.4
,Total excluding LULUCF,KYOTOGHG,1937,86.9
,Total excluding LULUCF,KYOTOGHG,1938,86.9
,Total excluding LULUCF,KYOTOGHG,1939,88.5
,Total excluding LULUCF,KYOTOGHG,1940,93.0
,Total excluding LULUCF,KYOTOGHG,1941,86.8
,Total excluding LULUCF,KYOTOGHG,1942,86.7
,Total excluding LULUCF,KYOTOGHG,1943,44.9
,Total excluding LULUCF,KYOTOGHG,1944,42.0
,Total excluding LULUCF,KYOTOGHG,1945,44.8
,Total excluding LULUCF,KYOTOGHG,1946,68.6
,Total excluding LULUCF,KYOTOGHG,1947,87.8
,Total excluding LULUCF,KYOTOGHG,1948,87.4
,Total excluding LULUCF,KYOTOGHG,1949,93.5
,Total excluding LULUCF,KYOTOGHG,1950,95.9
,Total excluding LULUCF,KYOTOGHG,1951,105.0
,Total excluding LULUCF,KYOTOGHG,1952,108.0
,Total excluding LULUCF,KYOTOGHG,1953,115.0
,Total excluding LULUCF,KYOTOGHG,1954,126.0
,Total excluding LULUCF,KYOTOGHG,1955,137.0
,Total excluding LULUCF,KYOTOGHG,1956,149.0
,Total excluding LULUCF,KYOTOGHG,1957,154.0
,Total excluding LULUCF,KYOTOGHG,1958,156.0
,Total excluding LULUCF,KYOTOGHG,1959,164.0
,Total excluding LULUCF,KYOTOGHG,1960,182.0
,Total excluding LULUCF,KYOTOGHG,1961,201.0
,Total excluding LULUCF,KYOTOGHG,1962,226.0
,Total excluding LULUCF,KYOTOGHG,1963,247.0
,Total excluding LULUCF,KYOTOGHG,1964,258.0
,Total excluding LULUCF,KYOTOGHG,1965,276.0
,Total excluding LULUCF,KYOTOGHG,1966,305.0
,Total excluding LULUCF,KYOTOGHG,1967,329.0
,Total excluding LULUCF,KYOTOGHG,1968,347.0
,Total excluding LULUCF,KYOTOGHG,1969,372.0
,Total excluding LULUCF,KYOTOGHG,1970,396.0
,Total excluding LULUCF,KYOTOGHG,1971,414.0
,Total excluding LULUCF,KYOTOGHG,1972,433.0
,Total excluding LULUCF,KYOTOGHG,1973,462.0
,Total excluding LULUCF,KYOTOGHG,1974,466.0
,Total excluding LULUCF,KYOTOGHG,1975,447.0
,Total excluding LULUCF,KYOTOGHG,1976,474.0
,Total excluding LULUCF,KYOTOGHG,1977,461.0
,Total excluding LULUCF,KYOTOGHG,1978,480.0
,Total excluding LULUCF,KYOTOGHG,1979,496.0
,Total excluding LULUCF,KYOTOGHG,1980,497.0
,Total excluding LULUCF,KYOTOGHG,1981,483.0
,Total excluding LULUCF,KYOTOGHG,1982,472.0
,Total excluding LULUCF,KYOTOGHG,1983,460.0
,Total excluding LULUCF,KYOTOGHG,1984,471.0
,Total excluding LULUCF,KYOTOGHG,1985,476.0
,Total excluding LULUCF,KYOTOGHG,1986,471.0
,Total excluding LULUCF,KYOTOGHG,1987,494.0
,Total excluding LULUCF,KYOTOGHG,1988,497.0
,Total excluding LULUCF,KYOTOGHG,1989,516.0
,Total excluding LULUCF,KYOTOGHG,1990,523.0
,Total excluding LULUCF,KYOTOGHG,1991,525.0
,Total excluding LULUCF,KYOTOGHG,1992,524.0
,Total excluding LULUCF,KYOTOGHG,1993,517.0
,Total excluding LULUCF,KYOTOGHG,1994,511.0
,Total excluding LULUCF,KYOTOGHG,1995,538.0
,Total excluding LULUCF,KYOTOGHG,1996,532.0
,Total excluding LULUCF,KYOTOGHG,1997,540.0
,Total excluding LULUCF,KYOTOGHG,1998,553.0
,Total excluding LULUCF,KYOTOGHG,1999,559.0
,Total excluding LULUCF,KYOTOGHG,2000,562.0
,Total excluding LULUCF,KYOTOGHG,2001,564.0
,Total excluding LULUCF,KYOTOGHG,2002,571.0
,Total excluding LULUCF,KYOTOGHG,2003,590.0
,Total excluding LULUCF,KYOTOGHG,2004,596.0
,Total excluding LULUCF,KYOTOGHG,2005,596.0
,Total excluding LULUCF,KYOTOGHG,2006,586.0
,Total excluding LULUCF,KYOTOGHG,2007,580.0
,Total excluding LULUCF,KYOTOGHG,2008,567.0
,Total excluding LULUCF,KYOTOGHG,2009,512.0
,Total excluding LULUCF,KYOTOGHG,2010,523.0
,Total excluding LULUCF,KYOTOGHG,2011,510.0
,Total excluding LULUCF,KYOTOGHG,2012,490.0
,Total excluding LULUCF,KYOTOGHG,2013,454.0
,Total excluding LULUCF,KYOTOGHG,2014,433.0
