operatorLogoUrl,operatorKey,operatorLabel,operatorLabelLong,operatorTooltip,operatorCountryKey,operatorCountryLabel,operatorCountryFlag,operatorTypeLabel,operatorTypeLabelLong,participates,membershipLabel,tsoEicCode,tsoDisplayName,tsoShortName,tsoLongName,tsoStreet,tsoBuildingNumber,tsoPostOfficeBox,tsoZipCode,tsoCity,tsoContactName,tsoContactPhone,tsoContactEmail,tsoContactUrl,tsoContactRemarks,tsoGeneralWebsiteUrl,tsoGeneralWebsiteUrlRemarks,tsoTariffInformationUrl,tsoTariffInformationUrlRemarks,tsoTariffCalculatorUrl,tsoTariffCalculatorUrlRemarks,tsoCapacityInformationUrl,tsoCapacityInformationUrlRemarks,tsoGasQualityURL,tsoGasQualityURLRemarks,tsoAccessConditionsUrl,tsoAccessConditionsUrlRemarks,tsoContractDocumentsUrl,tsoContractDocumentsUrlRemarks,tsoMaintainanceUrl,tsoMaintainanceUrlRemarks,gasDayStartHour,gasDayStartHourRemarks,multiAnnualContractsIsAvailable,multiAnnualContractsRemarks,annualContractsIsAvailable,annualContractsRemarks,halfAnnualContractsIsAvailable,halfAnnualContractsRemarks,quarterlyContractsIsAvailable,quarterlyContractsRemarks,monthlyContractsIsAvailable,monthlyContractsRemarks,dailyContractsIsAvailable,dailyContractsRemarks,withinDayContractsIsAvailable,withinDayContractsRemarks,availableContractsRemarks,firmCapacityTariffIsApplied,firmCapacityTariffUnit,firmCapacityTariffRemarks,interruptibleCapacityTariffIsApplied,interruptibleCapacityTariffUnit,interruptibleCapacityTariffRemarks,auctionIsApplied,auctionTariffIsApplied,auctionCapacityTariffUnit,auctionRemarks,commodityTariffIsApplied,commodityTariffUnit,commodityTariffPrice,commodityTariffRemarks,othersTariffIsApplied,othersTariffRemarks,generalTariffInformationRemarks,generalCapacityRemark,firstComeFirstServedIsApplied,firstComeFirstServedRemarks,openSubscriptionWindowIsApplied,openSubscriptionWindowRemarks,firmTechnicalRemark,firmBookedRemark,firmAvailableRemark,interruptibleTotalRemark,interruptibleBookedRemark,interruptibleAvailableRemark,tsoGeneralRemarks,balancingModel,bMHourlyImbalanceToleranceIsApplied,bMHourlyImbalanceToleranceIsInformation,bMHourlyImbalanceToleranceIsRemarks,bMDailyImbalanceToleranceIsApplied,bMDailyImbalanceToleranceIsInformation,bMDailyImbalanceToleranceIsRemarks,bMAdditionalDailyImbalanceToleranceIsApplied,bMAdditionalDailyImbalanceToleranceIsInformation,bMAdditionalDailyImbalanceToleranceIsRemarks,bMCumulatedImbalanceToleranceIsApplied,bMCumulatedImbalanceToleranceIsInformation,bMCumulatedImbalanceToleranceIsRemarks,bMAdditionalCumulatedImbalanceToleranceIsApplied,bMAdditionalCumulatedImbalanceToleranceIsInformation,bMAdditionalCumulatedImbalanceToleranceIsRemarks,bMStatusInformation,bMStatusInformationFrequency,bMPenalties,bMCashOutRegime,bMRemarks,gridTransportModelType,gridTransportModelTypeRemarks,gridConversionFactorCapacityDefault,gridConversionFactorCapacityDefaultRemaks,gridGrossCalorificValueDefaultValue,gridGrossCalorificValueDefaultValueTo,gridGrossCalorificValueDefaultUnit,gridGrossCalorificValueDefaultRemarks,gridGasSourceDefault,lastUpdateDateTime,transparencyInformationURL,transparencyInformationUrlRemarks,transparencyGuidelinesInformationURL,transparencyGuidelinesInformationUrlRemarks,tsoUmmRssFeedUrlGas,tsoUmmRssFeedUrlOther,includeUmmInAcerRssFeed,id,dataSet
https://www.entsog.eu/sites/default/files/2024-09/Logo_TAG.png,AT-TSO-0003,TAG,"TAG GmbH","TAG GmbH|21X-AT-C-A0A0A-B",AT,Austria,,TSO,"Transmission System Operator for Gas",1,Member,21X-AT-C-A0A0A-B,,,,Wienerbergstraße,11,,1100,VIENNA,-,"+43 (0)1 59 75 116",tag@taggmbh.at,https://www.taggmbh.at/en/contact-us/,,http://www.taggmbh.at/en/,,https://www.e-control.at/en/marktteilnehmer/gas/tarif-network-code,"Regulation (EU) 2017/460, Article 29&30 Information",http://www.taggmbh.at/en/for-system-users/tariff-calculator/,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",http://www.taggmbh.at/en/for-system-users/,,,"Regulation (EU) No 2015/703, Article 16 information",http://www.taggmbh.at/en/for-system-users/capacity-allocation-on-the-primary-market/general-terms-and-conditions-and-capacity-contracts/,,http://www.taggmbh.at/en/for-system-users/capacity-allocation-on-the-primary-market/general-terms-and-conditions-and-capacity-contracts/,,http://www.taggmbh.at/en/for-system-users/maintenance-works/,,6,,1,,1,,,,1,,1,,1,,1,,,1,EUR/kWh/h,"The tariffs charged acc. Systemnutzungsentgeltverordnung (§ 3 GSNE-VO 2013):Baumgarten Entry FZK 0,77 EUR/kWh/h;Arnoldstein Entry DZK 0,62 EUR/kWh/h; Arnoldstein Exit FZK 4,63 EUR/kWh/h;Domestic Exit FZK 0,53 EUR/kWh/h; Domestic Exit FZK Carinthia 4,20 EUR/kWh/h",1,EUR/kWh/h,"An ex-post discount shall currently apply. In case of interruptions an amount equal to the transmission tariff subject to a compensation factor shall be refunded to the transport customer for the duration of the interruption.",1,1,,"Capacity shall be auctioned according to  Regulation (EU) No 984/2013 via PRISMA booking platform. The reserve price for each auction shall be the regulated tariff. Auction premium shall apply according to the auction algorithms if the total demand of available capacity is beyond the total offer.",,,0,,,,"For transmission services the tariffs decreed by E-Control Commission with the Gas System Charges Ordinance (GSNE-VO in current version) shall apply. Tariffs for existing relevant points shall be fixed during the whole regulatory period and expressed in EUR/kWh/h. Multipliers apply for short term capacity products.","FZK - Freely allocable capacity enables firm transports in the entire market area and gives access to the virtual trading point. DZK - Capacity that can only be offered on a firm basis combining certain entry/exit points and as interruptible capacity combining all other entry/exit points and the virtual trading point. UK - Capacity that may be interrupted by the transmission system operator in accordance with the conditions stipulated in the transport contract.",,,,,"Firm capacity is guaranteed and may only be interrupted in cases of force majeure and planned maintenance. Firm technical refers to the maximum capacity that the TSO can offer.","Firm booked refers to the capacity that has been contracted.","Firm available is the result of the difference between Firm Technical and Firm Booked.","Capacity that may be interrupted by the transmission system operator in accordance with the conditions stipulated in the capacity contract.","Interruptible booked refers to the capacity that has been contracted.",,,Daily,,,,1,"24 MWh/d per Balance Group","Imbalance below 24MWh/d are carried to the beginning of the next Gas Day through a roll over account.",,,,1,"24 MWh/d per Balance Group",,,,,"Amount of gas in the system is published at start of each gas day and forecast of gas in the system at the end of each day and updated on an hourly basis. As required by Reg.715/2009 Annex I, Art. 3.4 (5).","Hourly.  http://www.gasconnect.at/en/Market-Area-Manager ","Daily and hourly imbalances shall be settled at the gas exchange.  For hourly imbalance during the day an hourly incentive scheme for short position is applied. Please refer to the General Terms and Conditions of the MAM which can be found on their website. https://mgm.gasconnect.at/gca_mgm/mgm/downloads.do ","Daily imbalances are settled each hour by the MAM . More information can be found on MAM's website. http://www.gasconnect.at/en/Market-Area-Manager ","If the daily imbalance of the BGR is bigger than 24 MWh/d, the MAM triggers exchange orders for hourly imbalance during the day by applying an hourly incentive scheme only for short position.",Entry-Exit,,1,,11.19,,kWh/Nm³,,Russia,"2026-07-22 00:16",https://www.taggmbh.at/en/the-company/transparency-information/transparency-index/,,https://www.taggmbh.at/en/the-company/transparency-information/transparency-index/,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",https://www.taggmbh.at/fileadmin/user_upload/tag_umm_rss_current.xml,https://www.taggmbh.at/fileadmin/user_upload/tag_umm_rss_current.xml,1,1AT-TSO-0003,1
http://www.entsog.eu/public/images/TP/logo_tigas.png,AT-TSO-0004,TIGAS,"TIGAS GmbH","TIGAS GmbH|                ",AT,Austria,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1AT-TSO-0004,1
http://www.entsog.eu/public/images/TP/logo_OMV.png,AT-TSO-0005,"OÖ. Ferngas","OÖ. Ferngas AG","OÖ. Ferngas AG|                ",AT,Austria,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1AT-TSO-0005,1
http://www.entsog.eu/public/images/TP/logo_Salzburg.png,AT-TSO-0006,Salzburg,"Salzburg AG","Salzburg AG|                ",AT,Austria,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1AT-TSO-0006,1
http://www.entsog.eu/public/images/TP/logo_kelag.png,AT-TSO-0007,"KELAG Netz","KELAG Netz GmbH","KELAG Netz GmbH|13XKAERNTEN0000X",AT,Austria,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1AT-TSO-0007,1
http://www.entsog.eu/public/images/TP/logo_EVA.png,AT-TSO-0008,EVA,"EVA-Erdgasversorung Außerfern GmbH","EVA-Erdgasversorung Außerfern GmbH|                ",AT,Austria,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1AT-TSO-0008,1
,AT-TSO-0009,"South Stream AT","South Stream Austria","South Stream Austria|                ",AT,Austria,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1AT-TSO-0009,1
,AZ-TSO-0001,"BP Exp (Shah Deniz)","BP Exp (Shah Deniz)","BP Exp (Shah Deniz)|                ",AZ,Azerbaijan,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1AZ-TSO-0001,1
,AZ-TSO-0002,"W-Stream Caspian","W-Stream Caspian Pipeline Company OU","W-Stream Caspian Pipeline Company OU|                ",AZ,Azerbaijan,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1AZ-TSO-0002,1
,AZ-TSO-0003,SMO,"SOCAR Midstream Operations","SOCAR Midstream Operations|                ",AZ,Azerbaijan,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1AZ-TSO-0003,1
http://www.entsog.eu/public/images/TP/logo_bhgas.png,BA-TSO-0001,"BH Gas","BH Gas d.o.o.","BH Gas d.o.o.|                ",BA,"Bosnia Herzegovina",,TSO,"Transmission System Operator for Gas",0,Observer,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BA-TSO-0001,1
http://www.entsog.eu/public/images/TP/logo_huberator.png,BE-BRP-0001,Huberator,Huberabor,Huberabor|21X000000001004X,BE,Belgium,,BRP,"Balance Responsible Party",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-BRP-0001,1
https://entsog.eu/themes/custom/entsog_theme/logo.png,BE-ENA-0001,ENTSOG,"European Network of Transmission System Operators for Gas","European Network of Transmission System Operators for Gas|10X1001A1001A604",BE,Belgium,,ENA,"Energy Association",1,Unaffiliated,10X1001A1001A604,,,,"Avenue de Cortenbergh","100 - 2nd floor",,B-1000,Brussels,,"+32 2 894 51 00 ",info@entsog.eu,https://entsog.eu/,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,"2026-07-22 00:16",https://transparency.entsog.eu,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ENA-0001,1
,BE-ENA-0002,"Gas Storage Europe","Gas Storage Europe","Gas Storage Europe|                ",BE,Belgium,,ENA,"Energy Association",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ENA-0002,1
,BE-ENA-0003,ENTSOE,ENTSOE,ENTSOE|10X1001A1001A450,BE,Belgium,,ENA,"Energy Association",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ENA-0003,1
,BE-ENA-0004,GLE,"Gas LNG Europe","Gas LNG Europe|10XDE-ENBW--TNGX",BE,Belgium,,ENA,"Energy Association",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ENA-0004,1
,BE-ENA-0006,"ENTSOG Questionnaire","ENTSOG Questionnaire","ENTSOG Questionnaire|                ",BE,Belgium,,ENA,"Energy Association",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ENA-0006,1
,BE-ETO-0001,"Eoly & Parkwind","Eoly & Parkwind","Eoly & Parkwind|                ",BE,Belgium,,ETO,"Energy Transition Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ETO-0001,1
,BE-ETO-0002,Fluxys,Fluxys,"Fluxys|                ",BE,Belgium,,ETO,"Energy Transition Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ETO-0002,1
,BE-ETO-0003,"Fluxys Port Antwerp","Fluxys and Port of Antwerp","Fluxys and Port of Antwerp|                ",BE,Belgium,,ETO,"Energy Transition Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ETO-0003,1
,BE-ETO-0004,Power2MethanolAnvers,"Power to Methanol Antwerp BV","Power to Methanol Antwerp BV|                ",BE,Belgium,,ETO,"Energy Transition Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ETO-0004,1
,BE-ETO-0005,Tbd,Tbd,"Tbd|                ",BE,Belgium,,ETO,"Energy Transition Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ETO-0005,1
,BE-ETO-0006,"HyOffWind SalesCo","HyOffWind SalesCo","HyOffWind SalesCo|                ",BE,Belgium,,ETO,"Energy Transition Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-ETO-0006,1
,BE-H2O-0001,"Fluxys and Advario","Fluxys and Advario","Fluxys and Advario|                ",BE,Belgium,,H2FO,"Hydrogen Facility Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-H2O-0001,1
https://www.entsog.eu/sites/default/files/inline-images/Logo_Fluxys_Belgium_Blue_Low.png,BE-LSO-0001,"Fluxys LNG","Fluxys LNG","Fluxys LNG|21X000000001006T",BE,Belgium,,LSO,"LNG System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-LSO-0001,1
,BE-NWO-0001,"Platts Newsletter","Platts Newsletter","Platts Newsletter|                ",BE,Belgium,,NWO,"News organization",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-NWO-0001,1
,BE-NWO-0002,"Gas Matters","Gas Matters","Gas Matters|                ",BE,Belgium,,NWO,"News organization",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-NWO-0002,1
,BE-NWO-0003,Interfax,Interfax,"Interfax|                ",BE,Belgium,,NWO,"News organization",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-NWO-0003,1
https://www.entsog.eu/sites/default/files/inline-images/Logo_Fluxys_Belgium_Blue_Low.png,BE-SSO-0001,"Fluxys SSO","Fluxys SSO","Fluxys SSO|21X000000001007R",BE,Belgium,,SSO,"Storage System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1BE-SSO-0001,1
