time,time_label,geo,geo_label,na_item,na_item_label,unit,unit_label,freq,freq_label,OBS_VALUE
2020,2020,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,168925.8
2021,2021,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,176167.8
2022,2022,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,177075.3
2023,2023,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,179552.6
2024,2024,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,180340.8
2025,2025,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,180843.5
1995,1995,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,737949.7
1996,1996,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,746904.7
1997,1997,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,773174.5
1998,1998,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,799107.5
1999,1999,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,821332.4
2000,2000,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,843866.9
2001,2001,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,849706.5
2002,2002,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,849459.0
2003,2003,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,855684.2
2004,2004,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,863793.6
2005,2005,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,874952.3
2006,2006,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,886157.8
2007,2007,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,896073.5
2008,2008,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,887042.0
2009,2009,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,873407.5
2010,2010,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,882363.5
2011,2011,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,884095.0
2012,2012,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,852201.4
2013,2013,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,832714.5
2014,2014,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,834984.2
2015,2015,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,850557.2
2016,2016,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,857292.9
2017,2017,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,867582.9
2018,2018,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,871933.4
2019,2019,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,871753.0
2020,2020,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,779876.5
2021,2021,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,824878.5
2022,2022,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,868819.1
2023,2023,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,873002.5
2024,2024,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,883523.6
2025,2025,IT,Italy,P31_S14,Final consumption expenditure of household,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,892495.9
1995,1995,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,743210.8
1996,1996,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,752434.3
1997,1997,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,779165.5
1998,1998,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,805661.7
1999,1999,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,828309.7
2000,2000,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,850924.0
2001,2001,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,856874.2
2002,2002,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,856899.0
2003,2003,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,862986.2
2004,2004,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,871206.4
2005,2005,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,882545.5
2006,2006,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,894218.1
2007,2007,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,904347.2
2008,2008,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,894717.7
2009,2009,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,881565.3
2010,2010,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,890529.4
2011,2011,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,892222.1
2012,2012,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,859906.0
2013,2013,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,840436.7
2014,2014,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,842859.7
2015,2015,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,858345.3
2016,2016,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,865017.4
2017,2017,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,875574.3
2018,2018,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,880039.9
2019,2019,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,879858.8
2020,2020,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,786720.7
2021,2021,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,832581.6
2022,2022,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,876453.8
2023,2023,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,881240.2
2024,2024,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,891918.9
2025,2025,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,901427.9
1995,1995,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,5333.6
1996,1996,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,5577.0
1997,1997,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,6015.0
1998,1998,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,6558.9
1999,1999,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,6973.8
2000,2000,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7055.1
2001,2001,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7167.2
2002,2002,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7437.2
2003,2003,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7302.4
2004,2004,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7412.4
2005,2005,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7593.2
2006,2006,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,8060.4
2007,2007,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,8273.3
2008,2008,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7666.1
2009,2009,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,8164.9
2010,2010,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,8171.6
2011,2011,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,8131.5
2012,2012,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7703.8
2013,2013,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7726.9
2014,2014,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7882.5
2015,2015,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7793.8
2016,2016,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7728.6
2017,2017,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7998.4
2018,2018,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,8114.8
2019,2019,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,8114.1
2020,2020,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,6848.3
2021,2021,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7718.6
2022,2022,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,7626.6
2023,2023,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,8261.8
2024,2024,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,8423.8
2025,2025,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,8995.4
1995,1995,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,110748.9
1996,1996,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,110150.2
1997,1997,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,109197.7
1998,1998,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,113612.6
1999,1999,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,114631.7
2000,2000,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,118122.6
2001,2001,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,124541.2
2002,2002,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,125303.3
2003,2003,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,127578.7
2004,2004,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,127210.5
2005,2005,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,126206.0
2006,2006,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,123872.3
2007,2007,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,123502.1
2008,2008,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,127574.7
2009,2009,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,127143.8
2010,2010,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,126391.6
2011,2011,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,124294.5
2012,2012,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,120733.7
2013,2013,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,119320.0
2014,2014,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,115821.0
2015,2015,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,113802.1
2016,2016,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,116397.4
2017,2017,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV05_MEUR,"Chain linked volumes (2005), million euro",A,Annual,115577.8
